# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc6_S21,im:Trc6_S21,re:Trc7_S22,im:Trc7_S22,re:Mem8[Trc1]_S11,im:Mem8[Trc1]_S11,
3.194277277277277E+008,5.372941611830883E-001,-6.459178818921674E-001,1.060096524818141E-001,4.602941258242949E-002,1.059987618082257E-001,4.584796558383765E-002,5.430792268680368E-001,-6.395650225118338E-001,5.374341958496385E-001,-6.458622668385214E-001,
3.199279279279279E+008,5.369525050060070E-001,-6.468154306331625E-001,1.068466202649785E-001,4.409616397455561E-002,1.068521624557291E-001,4.390620554279881E-002,5.427280609925143E-001,-6.402733498058372E-001,5.371015033374218E-001,-6.467587761214678E-001,
3.204281281281281E+008,5.366249296585191E-001,-6.477172163232305E-001,1.076534824881726E-001,4.215213890793432E-002,1.076751938476840E-001,4.195725505519039E-002,5.423934321132173E-001,-6.410123691854840E-001,5.367804049978404E-001,-6.476687388486208E-001,
3.209283283283283E+008,5.362887958990580E-001,-6.486449469179103E-001,1.084287087940141E-001,4.019365321139507E-002,1.084666302592726E-001,3.999089204362381E-002,5.420682459126142E-001,-6.417651593430501E-001,5.364521300967492E-001,-6.486026864147676E-001,
3.214285285285285E+008,5.359504419892982E-001,-6.495888421752014E-001,1.091785766724051E-001,3.822386163267912E-002,1.092319129027457E-001,3.801311083633964E-002,5.417561239151922E-001,-6.425484118629808E-001,5.361190426596676E-001,-6.495554518818894E-001,
3.219287287287287E+008,5.356136533724125E-001,-6.505511226536268E-001,1.098939062511386E-001,3.623763606676229E-002,1.099683004138779E-001,3.602211033259645E-002,5.414373010559338E-001,-6.433559968517244E-001,5.357793862707833E-001,-6.505197870208431E-001,
3.224289289289289E+008,5.352680729608835E-001,-6.515288709949743E-001,1.105883209180220E-001,3.424120989203886E-002,1.106718516024776E-001,3.402301189346507E-002,5.411270977536697E-001,-6.441748532334204E-001,5.354315966834222E-001,-6.515014183245840E-001,
3.229291291291291E+008,5.349147283881981E-001,-6.525287255033483E-001,1.112497513998041E-001,3.223223226066143E-002,1.113462566367812E-001,3.200478127458337E-002,5.408180272029113E-001,-6.450244585028074E-001,5.350734361686977E-001,-6.524953103827135E-001,
3.234293293293293E+008,5.345552683779570E-001,-6.535362285954487E-001,1.118816062768746E-001,3.020935801577011E-002,1.119926175561326E-001,2.997571938743300E-002,5.405345596612921E-001,-6.458816280780579E-001,5.347096859159595E-001,-6.534998776264785E-001,
3.239295295295295E+008,5.342171636035036E-001,-6.545868722486520E-001,1.124648636746467E-001,2.816979978519022E-002,1.125994271174697E-001,2.793224948514141E-002,5.402415010312044E-001,-6.467678914024085E-001,5.343677120992311E-001,-6.545502412157511E-001,
3.244297297297297E+008,5.338768493309074E-001,-6.556329475992421E-001,1.130157172289441E-001,2.611273545299348E-002,1.131614717080236E-001,2.587460861180390E-002,5.399496513400497E-001,-6.476570033636911E-001,5.340263150941568E-001,-6.556049689079713E-001,
3.249299299299299E+008,5.335170249064142E-001,-6.567111416497906E-001,1.135330440388531E-001,2.404880124680159E-002,1.136868337945628E-001,2.379967860512272E-002,5.396489287484023E-001,-6.485745073358905E-001,5.336728001102636E-001,-6.566889572540674E-001,
3.254301301301301E+008,5.331775261901963E-001,-6.578005587839458E-001,1.140172627618239E-001,2.197156658532798E-002,1.141780324708911E-001,2.171940576156161E-002,5.393503463140171E-001,-6.495023370022226E-001,5.333302985401403E-001,-6.577863780122321E-001,
3.259303303303303E+008,5.328126534504561E-001,-6.589068446673234E-001,1.144761590676986E-001,1.988750093962428E-002,1.146372387653326E-001,1.963099498440728E-002,5.390508843932246E-001,-6.504523754861052E-001,5.329662295390991E-001,-6.588908043692389E-001,
3.264305305305305E+008,5.324365344144970E-001,-6.600268289289467E-001,1.149001851684968E-001,1.779297654904745E-002,1.150656784466745E-001,1.752965916697239E-002,5.387498838903733E-001,-6.514311318359106E-001,5.325845607481040E-001,-6.600117537634078E-001,
3.269307307307307E+008,5.320562298794207E-001,-6.611536161523405E-001,1.152813266606542E-001,1.567996605285709E-002,1.154536368603969E-001,1.541481654606706E-002,5.384594320437691E-001,-6.524343005111561E-001,5.322052863974461E-001,-6.611409427215281E-001,
3.274309309309309E+008,5.316746812531163E-001,-6.623306621013085E-001,1.156237042312266E-001,1.355421108777597E-002,1.157925662615875E-001,1.328390137168771E-002,5.381479756706568E-001,-6.534432691274620E-001,5.318208053128640E-001,-6.623240329470934E-001,
3.279311311311311E+008,5.312845083409649E-001,-6.635166648615295E-001,1.159232377497779E-001,1.141455532515523E-002,1.160988521366699E-001,1.114373547500688E-002,5.378196091674909E-001,-6.544850909292955E-001,5.314367579034915E-001,-6.635245056219834E-001,
3.284313313313313E+008,5.308928218112173E-001,-6.647313728941967E-001,1.161871531942671E-001,9.264252824765805E-003,1.163557647621175E-001,8.998370285748739E-003,5.374887066191449E-001,-6.555199251234214E-001,5.310472194455763E-001,-6.647534664786714E-001,
3.289315315315315E+008,5.304888377142277E-001,-6.659589362519381E-001,1.164115209107853E-001,7.101916818544758E-003,1.165753518373554E-001,6.838287536889189E-003,5.371539449072500E-001,-6.565781940899468E-001,5.306471968166407E-001,-6.659937651513315E-001,
3.294317317317317E+008,5.300608901698435E-001,-6.672008056878005E-001,1.165902917582677E-001,4.927378908111479E-003,1.167463351015209E-001,4.667044345281670E-003,5.368196054600440E-001,-6.576782087707342E-001,5.302227065915816E-001,-6.672512724473931E-001,
3.299319319319319E+008,5.296127633494995E-001,-6.684603450645849E-001,1.167474081969523E-001,2.749049233805470E-003,1.168897055646455E-001,2.490719396343631E-003,5.364708782428143E-001,-6.587850824894219E-001,5.297706046559607E-001,-6.685247171602017E-001,
3.304321321321321E+008,5.291439679984340E-001,-6.697237948845364E-001,1.168788261742627E-001,5.707676494891626E-004,1.169888035252354E-001,3.105977192778395E-004,5.360869106150472E-001,-6.598972166576946E-001,5.293060539887288E-001,-6.697906137182808E-001,
3.309323323323323E+008,5.286643417672993E-001,-6.710092141412082E-001,1.169703673324859E-001,-1.619229588522172E-003,1.170660184506151E-001,-1.872308394834244E-003,5.357123379679704E-001,-6.610497085464125E-001,5.288180670754754E-001,-6.710887014345597E-001,
3.314325325325325E+008,5.281613024677652E-001,-6.723215699851697E-001,1.170187504611038E-001,-3.823780534876916E-003,1.171104294980107E-001,-4.058392674607457E-003,5.353084242650327E-001,-6.622247936699210E-001,5.283159932157601E-001,-6.724141660832164E-001,
3.319327327327327E+008,5.276252038256217E-001,-6.736153086417425E-001,1.170211808097646E-001,-6.043381833134815E-003,1.170831742036251E-001,-6.269432249807023E-003,5.348963602603942E-001,-6.634244059831480E-001,5.277716452153567E-001,-6.736988672711920E-001,
3.324329329329329E+008,5.270759271965100E-001,-6.749403855931252E-001,1.170061742180509E-001,-8.249914861110298E-003,1.170412304748317E-001,-8.470838961593745E-003,5.344441759470485E-001,-6.646443005834112E-001,5.272179952897599E-001,-6.750294877776710E-001,
3.329331331331331E+008,5.264959966210799E-001,-6.762865993408493E-001,1.169531967455508E-001,-1.046987843495089E-002,1.169782604121242E-001,-1.066552392336432E-002,5.339697901693969E-001,-6.658903996688896E-001,5.266387679782847E-001,-6.763896757035303E-001,
3.334333333333333E+008,5.258842848908444E-001,-6.776049107438383E-001,1.169024357929443E-001,-1.269864160601768E-002,1.168604528949380E-001,-1.288153217119432E-002,5.335132353493993E-001,-6.672197922799783E-001,5.260175716111355E-001,-6.776919543634203E-001,
3.339335335335335E+008,5.252150584733949E-001,-6.788515749002105E-001,1.167949193941801E-001,-1.491685934930515E-002,1.167786117235053E-001,-1.507530390639864E-002,5.330033612166290E-001,-6.685379946808271E-001,5.253223042102888E-001,-6.788706691395753E-001,
3.344337337337337E+008,5.245630675981864E-001,-6.802470061470969E-001,1.166046211083609E-001,-1.716694981857958E-002,1.165661555932997E-001,-1.729980388358215E-002,5.324688628057714E-001,-6.698352393210700E-001,5.246690478469314E-001,-6.802778264262123E-001,
3.349339339339339E+008,5.238627695311645E-001,-6.816365112166593E-001,1.164382783641749E-001,-1.937926198491682E-002,1.163388853238891E-001,-1.952322868803169E-002,5.318997081458522E-001,-6.711918799125811E-001,5.239631580302204E-001,-6.816590714854660E-001,
3.354341341341341E+008,5.230798750088913E-001,-6.829387361881258E-001,1.162162428169248E-001,-2.159284730201984E-002,1.161295365573557E-001,-2.170494755165593E-002,5.313416445617911E-001,-6.725884957556244E-001,5.231442689202623E-001,-6.829078404151567E-001,
3.359343343343343E+008,5.223075541339803E-001,-6.843348290096913E-001,1.158983049609581E-001,-2.383281220223597E-002,1.157920013187979E-001,-2.391882402823430E-002,5.307227176679517E-001,-6.739390975929187E-001,5.223592893084054E-001,-6.842910332806441E-001,
3.364345345345345E+008,5.215181629738694E-001,-6.857688711492472E-001,1.155270569052395E-001,-2.609071250919635E-002,1.154131190269315E-001,-2.614463834146603E-002,5.300791307985959E-001,-6.753296944830964E-001,5.215632062386210E-001,-6.857243948246508E-001,
3.369347347347347E+008,5.206851338891037E-001,-6.872237382037573E-001,1.150978722667959E-001,-2.835407056302804E-002,1.149697065427765E-001,-2.838766891163964E-002,5.293982738153031E-001,-6.767428738174608E-001,5.207353210894743E-001,-6.871743263414737E-001,
3.374349349349349E+008,5.198289783527351E-001,-6.886739581605583E-001,1.146094228529311E-001,-3.061274840684148E-002,1.144687896747706E-001,-3.062687609797798E-002,5.286970307021126E-001,-6.781895127741907E-001,5.198767069275252E-001,-6.886148406367506E-001,
3.379351351351351E+008,5.189217057416569E-001,-6.901556546513297E-001,1.141216511770464E-001,-3.287197376782445E-002,1.139443297838255E-001,-3.286432508855431E-002,5.279199617436430E-001,-6.796119437530169E-001,5.189674614312151E-001,-6.900997694325001E-001,
3.384353353353353E+008,5.179785321791730E-001,-6.916620563312620E-001,1.135463367866306E-001,-3.513060951229505E-002,1.133740393820471E-001,-3.509752108927880E-002,5.271365511361269E-001,-6.810748568255657E-001,5.180238518797878E-001,-6.916109818684139E-001,
3.389355355355355E+008,5.169950868738057E-001,-6.931789942224143E-001,1.129442268817847E-001,-3.738188889102310E-002,1.127614127136270E-001,-3.733120636515695E-002,5.263132251521880E-001,-6.825270655809004E-001,5.170381220280443E-001,-6.931344632033508E-001,
3.394357357357357E+008,5.159675942781969E-001,-6.946885819838785E-001,1.122787825322264E-001,-3.963357352560233E-002,1.120824792793907E-001,-3.956223872924475E-002,5.254505004212327E-001,-6.840204228438365E-001,5.160113206058059E-001,-6.946493322155237E-001,
3.399359359359359E+008,5.148926459938412E-001,-6.962150473577926E-001,1.115566405170250E-001,-4.187367380930786E-002,1.113586071517901E-001,-4.178648858513939E-002,5.245653506354049E-001,-6.855247987996368E-001,5.149348769322932E-001,-6.961728133448043E-001,
3.404361361361361E+008,5.137813138848609E-001,-6.977381249988368E-001,1.107778192101209E-001,-4.410618422273421E-002,1.105718415765826E-001,-4.400416782078576E-002,5.236435315293553E-001,-6.870561067989488E-001,5.138276450945889E-001,-6.976924369310538E-001,
3.409363363363363E+008,5.126344886010015E-001,-6.992945838336295E-001,1.099468226402745E-001,-4.631200205123961E-002,1.097456175314429E-001,-4.620923855700188E-002,5.226742124616292E-001,-6.885825976140914E-001,5.126826226528252E-001,-6.992470386048739E-001,
3.414365365365365E+008,5.114435377437834E-001,-7.008449731685271E-001,1.090609102908873E-001,-4.851587595572430E-002,1.088475915538007E-001,-4.839322506109759E-002,5.216795593239999E-001,-6.901149261911932E-001,5.115049924299211E-001,-7.007959526446207E-001,
3.419367367367367E+008,5.102161888537362E-001,-7.023964328325707E-001,1.081296529435921E-001,-5.071790389219058E-002,1.079174565740766E-001,-5.058341255192621E-002,5.206453600599005E-001,-6.916485354399070E-001,5.102766026281838E-001,-7.023524582905235E-001,
3.424369369369369E+008,5.089406146631582E-001,-7.039519706498905E-001,1.071466677834788E-001,-5.289420004042385E-002,1.069318683381075E-001,-5.275772687710650E-002,5.195817174661669E-001,-6.931927252251365E-001,5.090063062657318E-001,-7.039031817006829E-001,
3.429371371371371E+008,5.076222600780620E-001,-7.054986604038057E-001,1.061158415660479E-001,-5.505054815333198E-002,1.058953703339646E-001,-5.491273059200553E-002,5.184691935913492E-001,-6.947439199322198E-001,5.076913208989307E-001,-7.054498146050602E-001,
3.434373373373373E+008,5.062648478496392E-001,-7.070687798118119E-001,1.050384954653349E-001,-5.718498505278565E-002,1.048197867880618E-001,-5.704655145963259E-002,5.173090940951917E-001,-6.962813277381001E-001,5.063413275722224E-001,-7.070197984005442E-001,
3.439375375375375E+008,5.048577355771411E-001,-7.086407160094445E-001,1.039038680343789E-001,-5.930541981714776E-002,1.036964809493101E-001,-5.916715315696706E-002,5.161234972214995E-001,-6.978295084395061E-001,5.049396745996693E-001,-7.085967194618955E-001,
3.444377377377377E+008,5.034273085424461E-001,-7.101986709712402E-001,1.027242652703564E-001,-6.139995616524098E-002,1.025156316934694E-001,-6.126944310208165E-002,5.149068099099922E-001,-6.993824146886857E-001,5.035073880283034E-001,-7.101480179196965E-001,
3.449379379379379E+008,5.019347410366406E-001,-7.117468953094793E-001,1.014998173896402E-001,-6.346870917573569E-002,1.012865281345560E-001,-6.334539549991064E-002,5.136445038459100E-001,-7.009053917070630E-001,5.020226954919415E-001,-7.117004047801846E-001,
3.454381381381381E+008,5.004066253134246E-001,-7.132995514651607E-001,1.002232880313426E-001,-6.551321934331109E-002,1.000198514665715E-001,-6.540130258615412E-002,5.123337514372356E-001,-7.024508793316354E-001,5.004934268282630E-001,-7.132571597189166E-001,
3.459383383383383E+008,4.988421639387379E-001,-7.148368948675589E-001,9.890778041915355E-002,-6.752754172799889E-002,9.870094406109392E-002,-6.742697143773004E-002,5.110070764461093E-001,-7.039694560751847E-001,4.989340273175488E-001,-7.147970356079928E-001,
3.464385385385385E+008,4.972539702706596E-001,-7.163756257341193E-001,9.753919756714213E-002,-6.951104627315688E-002,9.733638159635003E-002,-6.941780096402259E-002,5.096400862964344E-001,-7.054811557012687E-001,4.973508530563954E-001,-7.163434484382968E-001,
3.469387387387387E+008,4.956096919675845E-001,-7.178989752700528E-001,9.612555254189309E-002,-7.146378116994774E-002,9.592947885221166E-002,-7.139720062436751E-002,5.082395240416999E-001,-7.069969772332110E-001,4.957104371021032E-001,-7.178665060042329E-001,
3.474389389389389E+008,4.939383377754375E-001,-7.194089521570731E-001,9.466325025451934E-002,-7.338759950483521E-002,9.446894683938831E-002,-7.332838900588326E-002,5.068059908586212E-001,-7.084966317338575E-001,4.940452564181899E-001,-7.193826568518119E-001,
3.479391391391391E+008,4.922299643489885E-001,-7.208889631069031E-001,9.315713602639394E-002,-7.528270937424378E-002,9.296469003850830E-002,-7.524627081014629E-002,5.053427020471533E-001,-7.099830875475556E-001,4.923377067713962E-001,-7.208567314078672E-001,
3.484393393393393E+008,4.904879782076266E-001,-7.223707383921107E-001,9.161059842953889E-002,-7.715265405108995E-002,9.141732815500066E-002,-7.711892051607504E-002,5.038608554843070E-001,-7.114411431540058E-001,4.905987227307030E-001,-7.223470837040378E-001,
3.489395395395395E+008,4.887097679198498E-001,-7.238104502189788E-001,9.002122444863375E-002,-7.897119725639133E-002,8.983341890417289E-002,-7.897927821948961E-002,5.023368296798287E-001,-7.129139773708112E-001,4.888228532873328E-001,-7.237800508515947E-001,
3.494397397397397E+008,4.869048939288913E-001,-7.252423502259744E-001,8.838620926468850E-002,-8.076126245241844E-002,8.820086453864581E-002,-8.078376977400653E-002,5.007769502824212E-001,-7.143423861094982E-001,4.870206643362865E-001,-7.252152582299271E-001,
3.499399399399399E+008,4.850745503597314E-001,-7.266539924934691E-001,8.671061005927352E-002,-8.251640684300687E-002,8.652845430880822E-002,-8.255220615280678E-002,4.991983265301979E-001,-7.157798055139103E-001,4.851970233987815E-001,-7.266262763181114E-001,
3.504401401401401E+008,4.832243391886628E-001,-7.280290631336925E-001,8.499381852416608E-002,-8.421702940102969E-002,8.481503694976178E-002,-8.428730568660381E-002,4.975847420408104E-001,-7.171874105052317E-001,4.833494174060234E-001,-7.280012134745102E-001,
3.509403403403403E+008,4.813351154038574E-001,-7.293919877624111E-001,8.324004210456966E-002,-8.589773113776666E-002,8.306355768441834E-002,-8.597965988891261E-002,4.959434539988689E-001,-7.185663883963499E-001,4.814667706186717E-001,-7.293693709492780E-001,
